,Name,NCode,Series,SCode,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,id_Name,id_Rating,Key
1785,Senegal,SEN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,0.0,0.0,-7021052.05,-29396270.55,-36241816.64,-25073298.03,5495093.27,-4983037.83,-12921269.14,-19614954.21,-10103277.02,33091377.37,-27233821.87,18919877.01,3782782.76,2096250.77,-1175095.16,-18212692.3,-66442671.99,-11591350.29,29959371.53,1130092.83,-49477247.25,-34999609.52,-6761770.24,-176892954.97,-60313404.47,-142243364.55,-62443680.49,-39015688.15,-44244507.42,-49948488.63,-64080339.23,-52327287.63,-210613711.8,-273089828.31,-272466342.4,-243890291.27,-264129982.86,-291141432.59,-220169629.74,-278038134.41,-375638413.4,-377802064.41,-248547256.82,-505877698.33,-795033244.56,0.0,0.0,0.0,122,121,1785
1786,Senegal,SEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.94,0.26,0.49,0.8,1.25,0.95,-0.15,0.22,0.32,0.84,0.7,-0.97,0.83,-0.41,-0.16,-0.06,0.23,0.42,0.77,-0.1,0.28,-0.01,1.33,0.5,0.21,2.96,1.09,2.45,1.36,0.69,1.18,0.99,1.37,1.53,2.48,2.51,2.7,2.05,1.69,1.9,1.56,1.65,2.04,2.3,2.48,2.8,3.67,4.55,7.54,8.08,122,121,1786
1787,Senegal,SEN,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,325710.0,357727.5,721605.0,0.0,0.0,0.0,7437959.1,12620768.8,11640031.4,15215851.8,26203307.6,25925051.1,34528120.3,66469691.5,86414011.8,84677566.8,82511679.4,76669669.4,70050280.0,57711648.0,49902915.7,30107618.6,31445229.1,43424854.0,47936489.8,66028927.4,62543372.0,35391171.9,23323504.8,24528039.9,24396019.2,33698565.5,36405720.7,35293772.7,1627269.6,1453694.6,451228.2,1013194.1,1310681.0,3540773.9,5380045.1,5573133.6,17677876.9,33902188.9,35845439.2,33771241.7,34573791.2,24480664.5,6951405.1,4128391.5,122,121,1787
1788,Senegal,SEN,Income share held by fourth 20%,SI.DST.04TH.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,0.0,22.1,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,122,121,1788
1789,Senegal,SEN,Income share held by highest 20%,SI.DST.05TH.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.6,0.0,0.0,48.4,0.0,0.0,0.0,0.0,0.0,0.0,48.4,0.0,0.0,0.0,45.8,0.0,0.0,0.0,0.0,0.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,45.8,0.0,0.0,0.0,122,121,1789
1790,Senegal,SEN,Income share held by third 20%,SI.DST.03RD.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,122,121,1790
1791,Senegal,SEN,Income share held by highest 10%,SI.DST.10TH.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,122,121,1791
1792,Senegal,SEN,Income share held by lowest 10%,SI.DST.FRST.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,122,121,1792
1793,Senegal,SEN,Income share held by second 20%,SI.DST.02ND.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,122,121,1793
1794,Senegal,SEN,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,122,121,1794
1795,Senegal,SEN,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1,0.0,0.0,66.9,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,56.2,0.0,0.0,0.0,0.0,0.0,56.2,0.0,0.0,0.0,0.0,0.0,0.0,33.1,0.0,0.0,0.0,122,121,1795
1796,Senegal,SEN,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.9,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,0.0,31.9,0.0,0.0,0.0,0.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,122,121,1796
1797,Senegal,SEN,Present value of external debt (current US$),DT.DOD.PVLX.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13970784733.1,122,121,1797
1798,Senegal,SEN,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,0.0,0.02,0.01,0.01,0.0,17.51,15.76,18.08,14.86,14.19,10.86,9.27,12.38,8.75,8.46,7.96,7.21,7.95,11.13,8.5,9.55,12.0,7.08,6.63,4.8,5.58,6.64,7.68,4.0,5.46,7.13,3.54,0.91,0.92,4.34,12.84,6.91,0.0,0.0,0.0,0.0,0.0,12.5,13.04,13.25,11.74,11.54,9.0,6.96,9.65,122,121,1798
1799,Senegal,SEN,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,0.0,0.0,0.0,29770901.0,29545336.9,30902222.4,74261635.6,92877034.3,140113520.2,186473735.0,220651932.9,230770354.1,230028882.0,267714716.6,288981862.4,342800746.4,318326680.7,315950347.2,314338149.7,327425439.5,271360375.0,244227200.8,299889676.8,346810011.5,325628924.4,292097774.4,292543583.9,305570127.6,286438248.9,279040559.1,285811889.6,276030815.2,242170167.3,183311023.8,62871884.8,66041808.0,101753316.7,409355838.3,451434228.5,446845551.9,441998793.5,437546718.2,394893541.8,344232104.4,299457965.5,282670707.4,242298144.0,218536223.8,689024434.1,1284765561.1,122,121,1799
1800,South Africa,ZAF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.46,21.69,24.15,23.84,23.91,26.28,28.42,31.24,31.87,25.2,23.39,21.77,22.5,27.9,27.25,26.89,25.8,23.71,21.54,19.34,18.96,19.91,19.55,20.04,21.77,21.66,22.52,22.27,24.4,26.36,28.43,23.92,22.76,23.6,26.1,27.96,32.25,24.98,25.78,27.7,27.14,28.38,29.0,27.71,28.16,27.34,27.56,27.3,27.6,31.19,44,128,1800
1801,South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,24515911652.18,33262767310.82,41389185875.31,42906919870.13,41150449966.46,45328399963.06,51607399957.94,63038687892.97,89411894560.98,93141478234.66,85904070613.61,96204110958.84,84870134619.05,64459376104.04,73354782108.59,96535747615.4,103976854738.41,108055603481.56,126048148263.1,135204432694.75,146956872370.27,147196639471.19,153512625915.29,171735223677.32,163236785802.34,168976663845.49,152982541794.04,151516560274.98,151753369491.92,135429607036.66,129088132201.85,197020241490.08,255806631391.55,288868489078.99,303860874149.01,333075462599.71,316132138757.08,329753048857.05,417365076968.26,458201514136.98,434400545085.81,400886013595.57,381198869776.11,346709790458.56,323585509674.48,381448814653.46,404159690890.85,388531954110.6,337619680138.49,419015018371.89,44,128,1801
1802,South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.65,4.57,6.11,1.7,2.25,-0.09,3.01,3.79,6.62,5.36,-0.38,-1.85,5.1,-1.21,0.02,2.1,4.2,2.39,-0.32,-1.02,-2.14,1.23,3.2,3.1,4.3,2.6,0.5,2.4,4.2,2.7,3.7,2.95,4.55,5.28,5.6,5.36,3.19,-1.54,3.04,3.17,2.4,2.49,1.41,1.32,0.66,1.16,1.52,0.3,-6.34,4.91,44,128,1802
1803,South Africa,ZAF,Income share held by lowest 20%,SI.DST.FRST.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,2.6,0.0,0.0,2.6,0.0,2.5,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,128,1803
1804,South Africa,ZAF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,10.72,17.13,14.82,10.94,10.29,10.26,10.52,13.96,23.05,11.41,14.55,17.07,11.15,16.14,16.66,14.85,15.42,17.08,15.45,15.65,14.71,13.36,9.81,10.84,8.02,8.14,8.08,6.89,9.18,7.8,12.54,6.4,6.04,5.6,6.06,8.25,7.85,8.66,6.13,5.54,4.69,5.84,5.37,5.55,6.95,5.47,3.75,4.64,5.69,6.22,44,128,1804
1805,South Africa,ZAF,Net migration,SM.POP.NETM,38121.0,41090.0,38493.0,38750.0,27255.0,63715.0,62116.0,56298.0,52736.0,28782.0,37693.0,57416.0,73562.0,123316.0,243491.0,266936.0,288713.0,299676.0,231224.0,12361.0,-85560.0,-96947.0,-76997.0,-98300.0,-85040.0,-56052.0,-59065.0,-77647.0,-80388.0,-29826.0,50323.0,65721.0,58977.0,31424.0,33357.0,36414.0,36948.0,41532.0,68599.0,65295.0,68846.0,63794.0,290874.0,644996.0,-866101.0,-10681.0,27265.0,22728.0,30852.0,10934.0,44,128,1805
1806,South Africa,ZAF,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,36.8,0.0,0.0,0.0,0.0,28.3,0.0,0.0,18.7,0.0,18.1,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,128,1806
1807,South Africa,ZAF,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,66.6,0.0,0.0,62.1,0.0,53.2,0.0,0.0,0.0,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,128,1807
1808,South Africa,ZAF,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.4,2.1,3.0,4.0,5.2,6.5,7.9,9.1,10.3,11.3,12.3,13.0,13.7,14.1,14.6,14.9,15.2,15.6,15.9,16.3,16.8,17.2,17.5,17.9,18.2,18.4,18.5,18.6,18.6,18.4,18.3,44,128,1808
1809,South Africa,ZAF,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.9,5.5,0.0,0.0,0.0,0.0,44,128,1809
1810,South Africa,ZAF,"School enrollment, secondary (% gross)",SE.SEC.ENRR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.52,68.88,72.31,0.0,0.0,80.83,0.0,0.0,0.0,86.8,84.59,81.03,81.66,82.48,83.49,85.97,87.4,90.65,92.34,90.9,92.51,93.74,96.18,98.83,107.49,107.8,109.44,107.18,104.7,100.51,102.56,102.1,0.0,44,128,1810
1811,South Africa,ZAF,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37,9.54,11.58,17.23,12.17,12.5,10.18,11.64,13.32,8.79,6.62,6.79,9.01,4.56,6.39,6.37,5.91,5.07,8.6,11.21,8.56,25.99,14.79,13.48,24.34,18.71,27.27,18.73,44,128,1811
1812,South Africa,ZAF,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.21,14.0,6.06,-5.91,-1.69,-0.35,4.95,3.35,9.9,0.59,0.04,1.71,8.94,-6.11,-1.69,6.59,3.79,3.23,-0.07,2.9,2.13,15.91,2.04,5.3,3.86,3.25,0.85,0.9,5.71,2.09,7.26,5.88,4.2,7.14,6.49,3.22,-3.24,4.78,3.53,2.65,1.82,1.43,1.67,3.4,-0.41,2.74,1.08,0.62,-5.19,0.0,44,128,1812
1813,South Africa,ZAF,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-0.78,-0.78,-3.47,-5.59,-4.65,0.53,2.13,4.7,3.54,-5.34,-4.1,-0.34,-2.3,3.51,3.77,5.29,2.44,1.39,1.23,1.03,1.35,1.9,0.02,-1.45,-1.03,-1.32,-1.44,-0.45,-0.13,0.25,0.78,-0.78,-2.51,-2.77,-4.0,-4.86,-5.19,-2.38,-1.3,-2.02,-4.68,-5.34,-4.81,-4.31,-2.63,-2.37,-3.01,-2.58,2.01,3.72,44,128,1813
1814,South Africa,ZAF,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,5.11,6.22,6.87,8.56,3.37,5.91,6.96,4.91,4.66,3.25,5.63,5.12,2.73,2.91,3.64,2.88,2.86,4.83,7.0,3.75,15.24,5.84,5.02,13.17,6.72,10.91,7.97,44,128,1814
1815,South Africa,ZAF,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483784193.3,1765460839.0,2234915596.5,2149536340.8,2656440911.7,1184782139.7,2322439993.5,2664826228.9,1910923344.8,2333032922.0,2000170798.5,4082310789.3,4341717109.7,2725258984.1,3161463021.6,3183635801.8,3238789974.3,3773749359.0,5981943819.3,8420695400.1,4428844206.6,15888056284.0,5691758879.1,5532512045.4,15700635589.4,7673261996.7,11111463417.9,11283728175.1,44,128,1815
1816,South Africa,ZAF,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2901483200.5,3390700020.7,4236423520.6,6541657391.7,4390226667.3,4442089773.5,4022631461.4,4467722241.1,5201790395.9,4414981283.2,4086063791.8,4940139893.7,7666673549.8,4570392241.1,6947801215.5,5579126449.9,6658220671.5,6709444740.8,10650715241.5,13495402423.6,10107418102.1,27088851628.0,14412211503.8,14857832897.6,29019388717.4,21426850588.1,27813551407.4,26636959638.8,44,128,1816
1817,South Africa,ZAF,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.0,-5.18,-4.89,-1.16,4.3,4.6,3.3,1.84,-0.0,-5.35,-2.64,-1.33,2.67,10.08,-3.69,4.65,8.17,2.18,-0.43,-1.55,5.49,10.38,2.49,10.94,7.2,5.3,3.25,1.26,8.31,2.39,0.99,0.11,2.83,8.57,7.46,7.83,1.55,-17.02,7.72,3.01,1.11,3.73,3.65,3.06,0.41,-0.27,2.74,-3.45,-11.86,9.99,44,128,1817
1818,South Africa,ZAF,Exports of goods and services (current US$),NE.EXP.GNFS.CD,5260657259.97,7213681634.01,9997395002.35,10231130026.39,9840549991.98,11913999990.29,14669399988.04,19695433308.53,28496454297.09,23474811205.33,20090884047.73,20941567188.03,19094712693.53,17986023090.31,19987469176.72,25959791097.49,26828621917.84,25616569326.58,27148933018.26,26149639662.48,27855890603.09,29313278452.73,30010701813.68,34412064734.91,35544390947.36,36601345486.11,34450554419.98,33741550045.01,37034352575.0,35694721925.38,36701262724.49,47117929329.65,58215242193.91,68172283112.92,79302370228.16,93124449995.74,101967389725.46,82381368233.48,107610980822.82,126913335679.17,117892612029.38,113768565563.41,110550033012.43,96085897668.36,91109021408.95,104288394992.83,111397081479.37,106059398607.87,93184053996.87,130706766704.51,44,128,1818
1819,South Africa,ZAF,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,2.14,2.22,-0.49,-2.12,-1.05,4.36,5.9,8.38,7.23,-1.79,-0.37,3.28,1.6,7.86,7.85,8.81,5.75,4.71,4.87,3.8,3.59,4.13,1.98,0.6,1.35,1.02,1.0,2.28,2.59,3.54,3.4,2.11,-0.13,-0.23,-1.57,-1.21,-1.47,0.38,1.16,0.76,-1.3,-2.12,-1.5,-1.3,0.45,1.14,0.5,0.54,4.4,6.17,44,128,1819
1820,South Africa,ZAF,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34,15.02,16.27,18.48,17.36,17.34,17.95,19.5,27.79,20.84,17.49,15.88,19.39,22.51,24.17,26.1,28.18,27.74,34.93,36.2,40.16,37.71,45.69,47.19,45.78,50.43,53.18,41.27,44,128,1820
1821,South Africa,ZAF,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13035024059.0,14771655821.1,14334474379.0,19291392969.6,14570665566.3,14602364777.1,16829233094.0,17051417221.9,26744502304.5,28577686738.9,30102618255.9,27205240182.1,33196764270.2,43208830688.1,42508899609.5,52367290588.8,80481284869.3,92061354295.4,108718378687.8,102629632575.0,104273487174.5,88241154389.1,104447423856.9,131578642108.3,129828856986.8,143770326844.8,131368420563.6,122861074649.1,44,128,1821
1822,South Africa,ZAF,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5246000000.0,4935000000.0,3987000000.0,2413000000.0,2640916000.0,5221446000.0,6507359000.0,8030933000.0,10599184000.0,10420298000.0,12324015000.0,8846954000.0,15420510000.0,25378224000.0,21001414000.0,29051384000.0,44170000000.0,47780338000.0,47597750000.0,42579409230.0,41622134364.5,34333389224.9,34765533566.3,40953521244.9,41165781598.1,41719419888.2,31938744348.7,27685541809.2,44,128,1822
1823,South Africa,ZAF,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7789024059.0,9836655821.1,10347474379.0,16878392969.6,11929749566.3,9380918777.1,10321874094.0,9020484221.9,16145318304.5,18157388738.9,17778603255.9,18358286182.1,17776254270.2,17830606688.1,21507485609.5,23315906588.8,36311284869.3,44281016295.4,61120628687.8,60050223345.0,62651352810.0,53907765164.2,69681890290.6,90625120863.4,88663075388.7,102050906956.6,99429676214.9,95175532839.9,44,128,1823
1824,South Africa,ZAF,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7739000000.0,9673000000.0,10832000000.0,10928000000.0,11444000000.0,10815000000.0,9553000000.0,8355000000.0,8054000000.0,11195000000.0,13547049696.3,17562071463.5,24397000000.0,29223000000.0,31403000000.0,29184000000.0,32073000000.0,29320000000.0,36482000000.0,36242000000.0,42449000000.0,37024000000.0,37200000000.0,40886000000.0,47868200000.0,44496000000.0,37077000000.0,36292000000.0,44,128,1824
1825,South Africa,ZAF,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000438.45,121467409.7,303792686.65,-93871059.93,363907985.46,103696633.38,-47695824.16,1935669470.17,280623702.51,886096104.0,1245489078.62,231585202.26,-1486940324.83,1083666643.25,80850625.99,-691652738.56,-10785077715.71,-1882067009.94,-230592460.04,604002318.59,-5612683802.59,5305504771.0,-3604679768.73,-12004584137.93,-6313190334.48,-3854564952.41,-4292687424.33,-1727159492.43,-1712645458.1,1900417868.98,3993788900.72,2275171115.05,5390643572.88,-1542500842.23,-1975160486.06,-5089414842.71,-41302572828.17,44,128,1825
1826,South Africa,ZAF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.47,0.08,1.68,0.44,0.04,-0.27,-0.21,-0.77,-0.01,0.07,0.38,0.07,0.49,-0.7,-0.07,-0.2,0.15,-0.19,-0.06,0.19,0.0,0.01,0.24,0.73,0.5,2.26,0.36,0.99,0.64,5.37,1.15,0.4,0.27,2.26,0.21,1.98,3.13,2.31,0.88,0.9,1.06,2.05,1.52,0.44,0.68,0.54,1.38,1.32,0.93,9.86,44,128,1826
1827,South Africa,ZAF,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38269007.2,50099181.7,39627924.1,456438050.9,432198755.6,12262633.8,12614467.9,6256012.2,5722051.1,4839361.2,7249993.3,9543104.4,13492440.1,11909257.0,2783193.9,6437648.1,8798697.2,3011381.8,820422.2,3527301.9,1357031.2,1252216.5,2096208.3,1324335.2,2390258.8,24509679.8,19767623.0,49731590.8,44,128,1827
1828,South Africa,ZAF,Income share held by fourth 20%,SI.DST.04TH.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,14.2,0.0,0.0,15.8,0.0,15.9,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,128,1828
1829,South Africa,ZAF,Income share held by highest 20%,SI.DST.05TH.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.3,0.0,0.0,0.0,0.0,0.0,0.0,62.7,0.0,0.0,0.0,0.0,71.0,0.0,0.0,68.7,0.0,68.9,0.0,0.0,0.0,68.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,128,1829
1830,South Africa,ZAF,Income share held by third 20%,SI.DST.03RD.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,7.5,0.0,0.0,8.1,0.0,8.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,128,1830
1831,South Africa,ZAF,Income share held by highest 10%,SI.DST.10TH.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,44.9,0.0,0.0,0.0,0.0,54.2,0.0,0.0,51.3,0.0,51.3,0.0,0.0,0.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,128,1831
1832,South Africa,ZAF,Income share held by lowest 10%,SI.DST.FRST.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,128,1832
1833,South Africa,ZAF,Income share held by second 20%,SI.DST.02ND.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,4.7,0.0,0.0,4.9,0.0,4.7,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,128,1833
